date,season,day_of_week,zone,crew_id,visit_order,prev_tower,tower_id,x,y,weather,precip_mm,wind_kmph,temp_c,load_level,load_category,voltage_v,frequency_hz,device_failure,tree_fall,line_fault,any_issue,risk_device,risk_tree,risk_line,risk_any
2023-03-04,Summer,Sat,East,Crew-C,2,31.0,30,71.34,71.153,Stormy,82.96,60.78,27.5,0.995,High,207.69,49.875,0,1,1,1,0.0858,0.65,0.633,0.8826
2023-03-04,Summer,Sat,East,Crew-C,3,30.0,16,69.242,66.276,Stormy,82.96,60.78,27.5,0.897,High,204.7,49.857,0,1,1,1,0.1209,0.65,0.6976,0.907
2023-03-04,Summer,Sat,East,Crew-C,4,16.0,43,76.113,67.605,Stormy,82.96,60.78,27.5,0.657,High,216.06,49.824,0,1,0,1,0.0261,0.65,0.601,0.864
2023-03-04,Summer,Sat,East,Crew-C,5,43.0,38,83.894,63.78,Stormy,82.96,60.78,27.5,0.941,High,218.99,49.824,0,0,1,1,0.1007,0.65,0.6974,0.9048
2023-03-04,Summer,Sat,East,Crew-C,6,38.0,29,84.656,71.187,Stormy,82.96,60.78,27.5,0.775,High,214.7,49.835,0,0,1,1,0.2014,0.65,0.702,0.9167
2023-03-04,Summer,Sat,East,Crew-C,7,29.0,45,80.059,77.881,Stormy,82.96,60.78,27.5,1.0,High,204.27,49.847,0,1,1,1,0.042,0.65,0.6195,0.8724
2023-03-04,Summer,Sat,East,Crew-C,8,45.0,7,63.588,71.397,Stormy,82.96,60.78,27.5,0.974,High,221.22,49.858,0,1,0,1,0.0735,0.65,0.5414,0.8513
2023-03-04,Summer,Sat,East,Crew-C,9,7.0,42,63.146,72.122,Stormy,82.96,60.78,27.5,0.644,Medium,221.14,49.866,0,1,0,1,0.0533,0.65,0.4938,0.8323
2023-03-04,Summer,Sat,East,Crew-C,10,42.0,22,65.199,54.693,Stormy,82.96,60.78,27.5,0.677,High,220.45,49.817,0,1,0,1,0.0335,0.65,0.3482,0.7795
2023-03-04,Summer,Sat,East,Crew-C,11,22.0,26,81.949,53.831,Stormy,82.96,60.78,27.5,0.421,Medium,222.42,49.852,0,0,1,1,0.1066,0.65,0.6877,0.9024
2023-03-04,Summer,Sat,West,Crew-A,1,,46,62.619,25.183,Cloudy,0.87,10.54,29.3,0.709,High,224.52,49.973,0,0,0,0,0.0479,0.0514,0.2461,0.3191
2023-03-04,Summer,Sat,West,Crew-A,2,46.0,2,69.127,25.743,Cloudy,0.87,10.54,29.3,0.855,High,220.86,49.881,0,0,0,0,0.1375,0.1153,0.093,0.3079
2023-03-04,Summer,Sat,West,Crew-A,3,2.0,21,72.341,30.985,Cloudy,0.87,10.54,29.3,0.8,High,224.89,49.928,0,0,0,0,0.0349,0.0668,0.1083,0.1969
2023-03-04,Summer,Sat,West,Crew-A,4,21.0,39,70.37,36.904,Cloudy,0.87,10.54,29.3,0.729,High,218.97,49.815,0,1,0,1,0.0668,0.0767,0.0875,0.2137
2023-03-04,Summer,Sat,West,Crew-A,5,39.0,49,76.193,23.162,Cloudy,0.87,10.54,29.3,0.99,High,223.15,49.83,1,0,0,1,0.1002,0.0257,0.0765,0.1904
2023-03-04,Summer,Sat,West,Crew-A,6,49.0,19,70.785,18.808,Cloudy,0.87,10.54,29.3,0.705,High,220.41,49.819,0,1,0,1,0.081,0.067,0.1347,0.258
2023-03-04,Summer,Sat,West,Crew-A,7,19.0,4,71.732,15.467,Cloudy,0.87,10.54,29.3,0.798,High,227.18,49.917,0,0,0,0,0.0287,0.0257,0.1051,0.1531
2023-03-04,Summer,Sat,West,Crew-A,8,4.0,3,78.226,15.116,Cloudy,0.87,10.54,29.3,0.994,High,222.11,49.895,0,0,0,0,0.0585,0.0441,0.1005,0.1905
2023-03-04,Summer,Sat,West,Crew-A,9,3.0,37,64.091,10.436,Cloudy,0.87,10.54,29.3,0.457,Medium,224.95,49.943,0,0,0,0,0.05,0.0648,0.0854,0.1874
2023-03-04,Summer,Sat,West,Crew-A,10,37.0,11,61.544,18.359,Cloudy,0.87,10.54,29.3,0.461,Medium,227.3,49.973,0,0,0,0,0.0181,0.1158,0.103,0.2212
2023-03-04,Summer,Sat,West,Crew-A,11,11.0,14,88.963,26.749,Cloudy,0.87,10.54,29.3,0.263,Low,226.9,49.998,0,0,0,0,0.0314,0.0756,0.2121,0.2945
2023-03-04,Summer,Sat,West,Crew-A,12,14.0,15,88.204,39.21,Cloudy,0.87,10.54,29.3,0.488,Medium,219.65,49.85,0,0,1,1,0.0209,0.0611,0.1971,0.2619
2023-03-05,Summer,Sun,South,Crew-A,1,,12,39.503,21.965,Stormy,88.48,62.7,27.0,1.0,High,209.86,49.778,0,1,1,1,0.0403,0.65,0.75,0.916
2023-03-05,Summer,Sun,South,Crew-A,2,12.0,40,36.827,13.862,Stormy,88.48,62.7,27.0,0.751,High,219.46,49.86,0,1,0,1,0.09,0.65,0.5123,0.8446
2023-03-05,Summer,Sun,South,Crew-A,3,40.0,8,28.133,26.195,Stormy,88.48,62.7,27.0,0.993,High,215.67,49.786,0,1,1,1,0.0503,0.65,0.7463,0.9157
2023-03-05,Summer,Sun,South,Crew-A,4,8.0,23,24.748,24.204,Stormy,88.48,62.7,27.0,0.893,High,207.01,49.81,0,1,1,1,0.08,0.65,0.7393,0.9161
2023-03-05,Summer,Sun,South,Crew-A,5,23.0,47,24.147,22.355,Stormy,88.48,62.7,27.0,0.274,Low,225.21,49.964,0,0,0,0,0.0163,0.65,0.7131,0.9012
2023-03-05,Summer,Sun,South,Crew-A,6,47.0,41,21.114,24.536,Stormy,88.48,62.7,27.0,0.331,Low,213.24,49.875,0,1,1,1,0.0348,0.65,0.626,0.8737
2023-03-05,Summer,Sun,South,Crew-A,7,41.0,36,13.407,30.147,Stormy,88.48,62.7,27.0,0.306,Low,207.43,49.894,0,1,1,1,0.0109,0.65,0.5407,0.841
2023-03-05,Summer,Sun,South,Crew-A,8,36.0,1,21.236,38.521,Stormy,88.48,62.7,27.0,0.589,Medium,220.73,49.865,0,1,0,1,0.0261,0.65,0.6282,0.8733
2023-03-05,Summer,Sun,South,Crew-A,9,1.0,9,26.18,34.223,Stormy,88.48,62.7,27.0,0.548,Medium,217.11,49.863,0,1,0,1,0.0615,0.65,0.555,0.8538
2023-03-05,Summer,Sun,South,Crew-A,10,9.0,6,28.179,37.789,Stormy,88.48,62.7,27.0,0.376,Medium,218.36,49.89,0,1,0,1,0.0347,0.65,0.5077,0.8337
2023-03-05,Summer,Sun,South,Crew-A,11,6.0,48,16.049,14.91,Stormy,88.48,62.7,27.0,0.763,High,216.36,49.836,0,1,1,1,0.0481,0.65,0.75,0.9167
2023-03-06,Summer,Mon,East,Crew-C,1,,43,76.113,67.605,Rainy,5.08,20.06,24.2,0.657,High,228.17,49.956,0,0,0,0,0.0237,0.116,0.1395,0.2574
2023-03-06,Summer,Mon,East,Crew-C,2,43.0,16,69.242,66.276,Rainy,5.08,20.06,24.2,0.871,High,217.93,49.816,0,0,1,1,0.1109,0.1184,0.1989,0.3721
2023-03-06,Summer,Mon,East,Crew-C,3,16.0,7,63.588,71.397,Rainy,5.08,20.06,24.2,0.587,Medium,225.31,49.821,1,0,0,1,0.0284,0.1494,0.1128,0.2667
2023-03-06,Summer,Mon,East,Crew-C,4,7.0,22,65.199,54.693,Rainy,5.08,20.06,24.2,0.738,High,225.61,49.885,0,0,0,0,0.0718,0.2454,0.0544,0.3377
2023-03-06,Summer,Mon,East,Crew-C,5,22.0,17,68.423,50.729,Rainy,5.08,20.06,24.2,0.414,Medium,226.59,49.918,0,0,0,0,0.0172,0.1182,0.1184,0.2359
2023-03-06,Summer,Mon,East,Crew-C,6,17.0,26,81.949,53.831,Rainy,5.08,20.06,24.2,0.403,Medium,227.17,49.97,0,0,0,0,0.0977,0.109,0.1916,0.3501
2023-03-06,Summer,Mon,East,Crew-C,7,26.0,45,80.059,77.881,Rainy,5.08,20.06,24.2,0.203,Low,228.21,49.992,0,0,0,0,0.0159,0.1592,0.1491,0.296
2023-03-07,Summer,Tue,South,Crew-A,1,,6,28.179,37.789,Sunny,0.0,2.41,28.9,0.438,Medium,226.68,49.977,0,0,0,0,0.0367,0.1327,0.0483,0.2049
2023-03-07,Summer,Tue,South,Crew-A,2,6.0,9,26.18,34.223,Sunny,0.0,2.41,28.9,0.745,High,225.25,49.874,0,0,0,0,0.146,0.0472,0.0578,0.2334
2023-03-07,Summer,Tue,South,Crew-A,3,9.0,1,21.236,38.521,Sunny,0.0,2.41,28.9,0.476,Medium,224.1,49.94,0,0,0,0,0.0277,0.1606,0.0768,0.2465
2023-03-07,Summer,Tue,South,Crew-A,4,1.0,41,21.114,24.536,Sunny,0.0,2.41,28.9,0.662,High,224.96,49.938,0,0,0,0,0.0368,0.0885,0.0761,0.1889
2023-03-07,Summer,Tue,South,Crew-A,5,41.0,23,24.748,24.204,Sunny,0.0,2.41,28.9,0.828,High,222.03,49.886,0,0,0,0,0.0845,0.1046,0.1225,0.2806
2023-03-07,Summer,Tue,South,Crew-A,6,23.0,12,39.503,21.965,Sunny,0.0,2.41,28.9,0.692,High,220.09,49.896,0,0,0,0,0.0178,0.0656,0.1442,0.2145
2023-03-07,Summer,Tue,West,Crew-B,1,,3,78.226,15.116,Sunny,0.0,3.48,37.7,0.716,High,227.51,49.813,0,0,0,0,0.0742,0.0376,0.0777,0.1782
2023-03-07,Summer,Tue,West,Crew-B,2,3.0,4,71.732,15.467,Sunny,0.0,3.48,37.7,0.835,High,224.21,49.904,0,0,0,0,0.0367,0.0219,0.0813,0.1344
2023-03-07,Summer,Tue,West,Crew-B,3,4.0,19,70.785,18.808,Sunny,0.0,3.48,37.7,0.911,High,220.06,49.888,0,0,0,0,0.102,0.0574,0.105,0.2424
2023-03-07,Summer,Tue,West,Crew-B,4,19.0,49,76.193,23.162,Sunny,0.0,3.48,37.7,0.964,High,224.21,49.863,0,0,0,0,0.1255,0.0219,0.0587,0.1949
2023-03-07,Summer,Tue,West,Crew-B,5,49.0,2,69.127,25.743,Sunny,0.0,3.48,37.7,0.825,High,223.32,49.909,0,0,0,0,0.1705,0.0994,0.0718,0.3066
2023-03-07,Summer,Tue,West,Crew-B,6,2.0,21,72.341,30.985,Sunny,0.0,3.48,37.7,0.5,Medium,225.48,49.924,0,0,0,0,0.0186,0.0572,0.0839,0.1523
2023-03-07,Summer,Tue,West,Crew-B,7,21.0,39,70.37,36.904,Sunny,0.0,3.48,37.7,0.566,Medium,224.79,49.762,1,0,0,1,0.0362,0.0658,0.0674,0.1602
2023-03-07,Summer,Tue,West,Crew-B,8,39.0,46,62.619,25.183,Sunny,0.0,3.48,37.7,0.292,Low,227.33,49.933,0,0,1,1,0.0257,0.0439,0.1975,0.2524
2023-03-07,Summer,Tue,West,Crew-B,9,46.0,11,61.544,18.359,Sunny,0.0,3.48,37.7,0.234,Low,228.73,49.988,0,0,0,0,0.0233,0.0999,0.0797,0.1908
2023-03-07,Summer,Tue,West,Crew-B,10,11.0,37,64.091,10.436,Sunny,0.0,3.48,37.7,0.378,Medium,225.84,49.923,0,0,0,0,0.0636,0.0554,0.0658,0.1736
2023-03-07,Summer,Tue,West,Crew-B,11,37.0,14,88.963,26.749,Sunny,0.0,3.48,37.7,0.483,Medium,227.69,49.981,0,0,0,0,0.0401,0.0648,0.1687,0.2537
2023-03-07,Summer,Tue,West,Crew-B,12,14.0,15,88.204,39.21,Sunny,0.0,3.48,37.7,0.523,Medium,225.49,49.974,0,0,0,0,0.0268,0.0522,0.1562,0.2217
2023-03-08,Summer,Wed,South,Crew-B,1,,6,28.179,37.789,Rainy,40.65,18.91,22.1,0.775,High,221.48,49.797,0,1,0,1,0.071,0.4016,0.0894,0.4938
2023-03-08,Summer,Wed,South,Crew-B,2,6.0,35,34.387,39.992,Rainy,40.65,18.91,22.1,0.706,High,221.78,49.854,1,0,0,1,0.0566,0.1595,0.1345,0.3137
2023-03-08,Summer,Wed,South,Crew-B,3,35.0,1,21.236,38.521,Rainy,40.65,18.91,22.1,1.0,High,222.23,49.817,0,1,0,1,0.054,0.4563,0.1386,0.557
2023-03-08,Summer,Wed,South,Crew-B,4,1.0,41,21.114,24.536,Rainy,40.65,18.91,22.1,0.706,High,223.3,49.888,0,0,0,0,0.0712,0.2987,0.1375,0.4381
2023-03-08,Summer,Wed,South,Crew-B,5,41.0,23,24.748,24.204,Rainy,40.65,18.91,22.1,0.911,High,219.59,49.787,0,1,0,1,0.07,0.3387,0.2126,0.5157
2023-03-08,Summer,Wed,South,Crew-B,6,23.0,8,28.133,26.195,Rainy,40.65,18.91,22.1,0.784,High,222.78,49.917,0,0,0,0,0.0438,0.2409,0.2188,0.433
2023-03-08,Summer,Wed,South,Crew-B,7,8.0,40,36.827,13.862,Rainy,40.65,18.91,22.1,0.719,High,221.31,49.86,0,1,0,1,0.0788,0.4136,0.0909,0.5089
2023-03-08,Summer,Wed,North,Crew-A,1,,33,39.586,80.945,Sunny,0.0,7.22,37.9,0.904,High,222.87,49.872,0,0,0,0,0.1067,0.076,0.1315,0.2831
2023-03-08,Summer,Wed,North,Crew-A,2,33.0,24,38.328,86.016,Sunny,0.0,7.22,37.9,0.677,High,226.08,49.895,0,0,0,0,0.0366,0.0324,0.0862,0.1481
2023-03-08,Summer,Wed,North,Crew-A,3,24.0,50,33.821,78.602,Sunny,0.0,7.22,37.9,0.788,High,212.75,49.787,0,1,1,1,0.1617,0.0774,0.1295,0.3267
2023-03-08,Summer,Wed,North,Crew-A,4,50.0,34,33.328,74.411,Sunny,0.0,7.22,37.9,0.949,High,219.27,49.856,0,0,0,0,0.0567,0.0543,0.1409,0.2336
2023-03-08,Summer,Wed,North,Crew-A,5,34.0,18,24.558,71.181,Sunny,0.0,7.22,37.9,0.548,Medium,223.97,49.913,0,0,0,0,0.025,0.0393,0.141,0.1954
2023-03-08,Summer,Wed,North,Crew-A,6,18.0,10,18.082,67.324,Sunny,0.0,7.22,37.9,0.906,High,222.13,49.914,0,0,0,0,0.0732,0.1036,0.0414,0.2036
2023-03-08,Summer,Wed,North,Crew-A,7,10.0,20,10.829,77.366,Sunny,0.0,7.22,37.9,0.44,Medium,227.32,49.949,0,0,0,0,0.045,0.0601,0.0371,0.1356
2023-03-08,Summer,Wed,North,Crew-A,8,20.0,13,15.231,80.728,Sunny,0.0,7.22,37.9,0.501,Medium,217.03,49.863,0,1,0,1,0.0371,0.0826,0.2964,0.3785
2023-03-08,Summer,Wed,North,Crew-A,9,13.0,5,25.625,88.835,Sunny,0.0,7.22,37.9,0.273,Low,227.91,49.965,0,0,0,0,0.0206,0.0353,0.1212,0.1697
2023-03-08,Summer,Wed,North,Crew-A,10,5.0,44,35.525,62.637,Sunny,0.0,7.22,37.9,0.34,Low,229.86,50.01,0,0,0,0,0.0617,0.039,0.0857,0.1755
2023-03-09,Summer,Thu,North,Crew-B,1,,20,10.829,77.366,Cloudy,1.03,6.23,27.2,0.651,High,225.41,49.972,0,0,0,0,0.033,0.0606,0.0357,0.1241
2023-03-09,Summer,Thu,North,Crew-B,2,20.0,13,15.231,80.728,Cloudy,1.03,6.23,27.2,0.866,High,220.98,49.808,0,0,0,0,0.0643,0.0833,0.2882,0.3895
2023-03-09,Summer,Thu,North,Crew-B,3,13.0,10,18.082,67.324,Cloudy,1.03,6.23,27.2,0.733,High,226.52,49.863,0,0,0,0,0.0542,0.1045,0.0398,0.1868
2023-03-09,Summer,Thu,North,Crew-B,4,10.0,34,33.328,74.411,Cloudy,1.03,6.23,27.2,0.45,Medium,225.81,49.963,0,0,0,0,0.0174,0.0548,0.1362,0.1977
2023-03-09,Summer,Thu,North,Crew-B,5,34.0,33,39.586,80.945,Cloudy,1.03,6.23,27.2,0.299,Low,222.27,49.847,0,1,0,1,0.034,0.0766,0.127,0.2214
2023-03-09,Summer,Thu,North,Crew-B,6,33.0,24,38.328,86.016,Cloudy,1.03,6.23,27.2,0.154,Low,224.04,49.889,0,1,0,1,0.0268,0.0327,0.0831,0.1369
2023-03-09,Summer,Thu,North,Crew-B,7,24.0,28,39.227,89.878,Cloudy,1.03,6.23,27.2,0.272,Low,226.48,49.956,0,0,0,0,0.0276,0.0494,0.0692,0.1396
2023-03-09,Summer,Thu,North,Crew-B,8,28.0,27,37.161,62.739,Cloudy,1.03,6.23,27.2,0.435,Medium,223.63,49.89,0,0,0,0,0.0133,0.0237,0.1363,0.168
2023-03-09,Summer,Thu,North,Crew-B,9,27.0,44,35.525,62.637,Cloudy,1.03,6.23,27.2,0.405,Medium,224.46,49.971,0,0,0,0,0.0455,0.0393,0.0827,0.1588
2023-03-10,Summer,Fri,East,Crew-B,1,,43,76.113,67.605,Stormy,41.75,40.04,28.7,0.662,High,222.89,49.849,0,1,0,1,0.0271,0.4763,0.3965,0.6925
2023-03-10,Summer,Fri,East,Crew-B,2,43.0,30,71.34,71.153,Stormy,41.75,40.04,28.7,0.598,Medium,213.21,49.88,0,1,1,1,0.0381,0.5094,0.4293,0.7307
2023-03-10,Summer,Fri,East,Crew-B,3,30.0,16,69.242,66.276,Stormy,41.75,40.04,28.7,0.7,High,226.2,49.861,1,0,0,1,0.0549,0.4821,0.5016,0.7561
2023-03-10,Summer,Fri,East,Crew-B,4,16.0,7,63.588,71.397,Stormy,41.75,40.04,28.7,0.384,Medium,222.36,49.842,0,1,0,1,0.0324,0.5489,0.3399,0.7119
2023-03-10,Summer,Fri,East,Crew-B,5,7.0,31,68.571,76.058,Stormy,41.75,40.04,28.7,0.605,Medium,218.7,49.887,0,0,1,1,0.0204,0.5553,0.532,0.7961
2023-03-10,Summer,Fri,East,Crew-B,6,31.0,45,80.059,77.881,Stormy,41.75,40.04,28.7,0.6,Medium,213.07,49.87,0,1,0,1,0.0182,0.5675,0.4153,0.7517
2023-03-10,Summer,Fri,East,Crew-B,7,45.0,29,84.656,71.187,Stormy,41.75,40.04,28.7,0.722,High,223.05,49.88,0,0,0,0,0.2074,0.5379,0.5068,0.8194
2023-03-10,Summer,Fri,East,Crew-B,8,29.0,38,83.894,63.78,Stormy,41.75,40.04,28.7,0.612,Medium,215.3,49.863,0,0,1,1,0.0451,0.5062,0.5013,0.7648
2023-03-10,Summer,Fri,East,Crew-B,9,38.0,26,81.949,53.831,Stormy,41.75,40.04,28.7,0.335,Low,215.65,49.886,0,0,1,1,0.1103,0.4588,0.49,0.7544
2023-03-10,Summer,Fri,East,Crew-B,10,26.0,22,65.199,54.693,Stormy,41.75,40.04,28.7,0.54,Medium,225.74,49.872,1,0,0,1,0.0348,0.65,0.189,0.726
2023-03-11,Summer,Sat,West,Crew-B,1,,19,70.785,18.808,Heatwave,0.0,17.71,42.3,0.936,High,219.51,49.85,1,0,0,1,0.1919,0.0748,0.1717,0.3807
2023-03-11,Summer,Sat,West,Crew-B,2,19.0,4,71.732,15.467,Heatwave,0.0,17.71,42.3,0.809,High,226.75,49.878,0,0,0,0,0.0737,0.0289,0.1352,0.2221
2023-03-11,Summer,Sat,West,Crew-B,3,4.0,49,76.193,23.162,Heatwave,0.0,17.71,42.3,0.659,High,225.12,49.882,0,0,0,0,0.1087,0.0289,0.0993,0.2204
2023-03-11,Summer,Sat,West,Crew-B,4,49.0,2,69.127,25.743,Heatwave,0.0,17.71,42.3,0.98,High,224.17,49.769,1,0,0,1,0.3006,0.1279,0.1201,0.4634
2023-03-11,Summer,Sat,West,Crew-B,5,2.0,21,72.341,30.985,Heatwave,0.0,17.71,42.3,1.0,High,223.8,49.921,0,0,0,0,0.0887,0.0746,0.1392,0.2741
2023-03-11,Summer,Sat,West,Crew-B,6,21.0,46,62.619,25.183,Heatwave,0.0,17.71,42.3,0.844,High,223.74,49.884,0,0,0,0,0.1195,0.0576,0.303,0.4215
2023-03-11,Summer,Sat,West,Crew-B,7,46.0,11,61.544,18.359,Heatwave,0.0,17.71,42.3,0.744,High,217.75,49.811,0,1,0,1,0.1091,0.1285,0.1326,0.3265
2023-03-11,Summer,Sat,West,Crew-B,8,11.0,37,64.091,10.436,Heatwave,0.0,17.71,42.3,0.405,Medium,224.84,49.935,0,0,0,0,0.1243,0.0723,0.1106,0.2775
2023-03-11,Summer,Sat,West,Crew-B,9,37.0,15,88.204,39.21,Heatwave,0.0,17.71,42.3,0.575,Medium,221.67,49.961,0,0,0,0,0.0545,0.0683,0.2464,0.3361
2023-03-11,Summer,Sat,East,Crew-B,1,,45,80.059,77.881,Heatwave,0.0,15.02,39.5,0.934,High,213.36,49.84,0,0,1,1,0.1028,0.1292,0.1253,0.3166
2023-03-11,Summer,Sat,East,Crew-B,2,45.0,43,76.113,67.605,Heatwave,0.0,15.02,39.5,0.969,High,222.24,49.87,1,0,0,1,0.1468,0.0932,0.117,0.3169
2023-03-11,Summer,Sat,East,Crew-B,3,43.0,30,71.34,71.153,Heatwave,0.0,15.02,39.5,0.831,High,221.44,49.873,1,0,0,1,0.1968,0.1051,0.1318,0.3759
2023-03-11,Summer,Sat,East,Crew-B,4,30.0,31,68.571,76.058,Heatwave,0.0,15.02,39.5,0.796,High,221.7,49.884,0,0,0,0,0.114,0.1237,0.1865,0.3684
2023-03-11,Summer,Sat,East,Crew-B,5,31.0,42,63.146,72.122,Heatwave,0.0,15.02,39.5,0.756,High,224.99,49.899,0,0,0,0,0.2655,0.0662,0.0791,0.3684
2023-03-11,Summer,Sat,East,Crew-B,6,42.0,17,68.423,50.729,Heatwave,0.0,15.02,39.5,0.771,High,225.54,49.904,0,0,0,0,0.11,0.095,0.0989,0.2742
2023-03-11,Summer,Sat,East,Crew-B,7,17.0,38,83.894,63.78,Heatwave,0.0,15.02,39.5,0.435,Medium,223.09,49.871,0,1,0,1,0.1063,0.1039,0.1686,0.3341
2023-03-12,Summer,Sun,South,Crew-A,1,,25,19.569,35.346,Heatwave,0.0,16.76,45.2,1.0,High,216.25,49.812,0,0,1,1,0.4711,0.1069,0.2326,0.6375
2023-03-12,Summer,Sun,South,Crew-A,2,25.0,1,21.236,38.521,Heatwave,0.0,16.76,45.2,0.747,High,217.2,49.847,1,0,1,1,0.1719,0.2032,0.1286,0.425
2023-03-12,Summer,Sun,South,Crew-A,3,1.0,9,26.18,34.223,Heatwave,0.0,16.76,45.2,0.823,High,222.83,49.884,1,0,0,1,0.3365,0.0619,0.0983,0.4387
2023-03-12,Summer,Sun,South,Crew-A,4,9.0,6,28.179,37.789,Heatwave,0.0,16.76,45.2,0.909,High,214.95,49.792,0,1,0,1,0.2176,0.1694,0.0827,0.4039
2023-03-12,Summer,Sun,South,Crew-A,5,6.0,35,34.387,39.992,Heatwave,0.0,16.76,45.2,0.615,Medium,224.38,49.803,1,0,0,1,0.0816,0.0545,0.1248,0.2399
2023-03-12,Summer,Sun,South,Crew-A,6,35.0,8,28.133,26.195,Heatwave,0.0,16.76,45.2,1.0,High,221.9,49.864,0,0,0,0,0.1428,0.088,0.2044,0.3781
2023-03-12,Summer,Sun,South,Crew-A,7,8.0,23,24.748,24.204,Heatwave,0.0,16.76,45.2,0.824,High,223.76,49.806,1,0,0,1,0.2149,0.1347,0.1986,0.4555
2023-03-12,Summer,Sun,South,Crew-A,8,23.0,47,24.147,22.355,Heatwave,0.0,16.76,45.2,0.438,Medium,225.71,49.885,0,0,0,0,0.0494,0.1127,0.1784,0.3071
2023-03-12,Summer,Sun,South,Crew-A,9,47.0,41,21.114,24.536,Heatwave,0.0,16.76,45.2,0.659,High,225.46,49.894,0,0,0,0,0.1018,0.1146,0.1276,0.3062
2023-03-12,Summer,Sun,South,Crew-A,10,41.0,36,13.407,30.147,Heatwave,0.0,16.76,45.2,0.51,Medium,222.2,49.89,0,0,0,0,0.0335,0.1731,0.0933,0.2753
2023-03-12,Summer,Sun,South,Crew-A,11,36.0,48,16.049,14.91,Heatwave,0.0,16.76,45.2,0.31,Low,227.6,49.959,0,0,0,0,0.0607,0.1202,0.285,0.4092
2023-03-12,Summer,Sun,South,Crew-A,12,48.0,40,36.827,13.862,Heatwave,0.0,16.76,45.2,0.845,High,222.51,49.91,0,0,0,0,0.2373,0.1764,0.084,0.4247
2023-03-12,Summer,Sun,South,Crew-A,13,40.0,12,39.503,21.965,Heatwave,0.0,16.76,45.2,0.391,Medium,217.91,49.865,0,0,1,1,0.051,0.0855,0.2302,0.3319
2023-03-12,Summer,Sun,East,Crew-B,1,,45,80.059,77.881,Sunny,0.0,3.77,34.6,0.81,High,225.21,49.884,0,0,0,0,0.0515,0.1059,0.0837,0.2229
2023-03-12,Summer,Sun,East,Crew-B,2,45.0,29,84.656,71.187,Sunny,0.0,3.77,34.6,1.0,High,222.21,49.897,0,0,0,0,0.2379,0.0951,0.1167,0.3908
2023-03-12,Summer,Sun,East,Crew-B,3,29.0,43,76.113,67.605,Sunny,0.0,3.77,34.6,1.0,High,222.82,49.838,0,0,0,0,0.0754,0.0759,0.0779,0.2121
2023-03-12,Summer,Sun,East,Crew-B,4,43.0,16,69.242,66.276,Sunny,0.0,3.77,34.6,0.567,Medium,224.35,49.912,0,0,0,0,0.0647,0.0775,0.1146,0.2361
2023-03-12,Summer,Sun,East,Crew-B,5,16.0,7,63.588,71.397,Sunny,0.0,3.77,34.6,0.918,High,222.39,49.822,0,1,0,1,0.0894,0.099,0.0621,0.2305
2023-03-12,Summer,Sun,East,Crew-B,6,7.0,17,68.423,50.729,Sunny,0.0,3.77,34.6,1.0,High,214.62,49.756,1,1,0,1,0.0554,0.0773,0.0654,0.1854
2023-03-12,Summer,Sun,East,Crew-B,7,17.0,26,81.949,53.831,Sunny,0.0,3.77,34.6,0.462,Medium,225.52,49.966,0,0,0,0,0.1287,0.0711,0.11,0.2797
2023-03-13,Summer,Mon,East,Crew-B,1,,31,68.571,76.058,Cloudy,0.07,17.77,32.7,0.498,Medium,224.93,49.926,0,0,0,0,0.0229,0.13,0.2038,0.3232
2023-03-13,Summer,Mon,East,Crew-B,2,31.0,30,71.34,71.153,Cloudy,0.07,17.77,32.7,0.787,High,224.37,49.905,0,0,0,0,0.0988,0.1105,0.1449,0.3146
2023-03-13,Summer,Mon,East,Crew-B,3,30.0,16,69.242,66.276,Cloudy,0.07,17.77,32.7,0.671,High,223.37,49.931,0,0,0,0,0.0613,0.1003,0.1848,0.3115
2023-03-13,Summer,Mon,East,Crew-B,4,16.0,42,63.146,72.122,Cloudy,0.07,17.77,32.7,0.764,High,223.26,49.929,0,0,0,0,0.1392,0.0698,0.0875,0.2693
2023-03-13,Summer,Mon,East,Crew-B,5,42.0,22,65.199,54.693,Cloudy,0.07,17.77,32.7,0.714,High,226.26,49.843,0,0,0,0,0.0907,0.2124,0.0499,0.3195
2023-03-13,Summer,Mon,East,Crew-B,6,22.0,26,81.949,53.831,Cloudy,0.07,17.77,32.7,0.842,High,217.02,49.737,1,0,1,1,0.2554,0.0921,0.1779,0.4442
2023-03-13,Summer,Mon,East,Crew-B,7,26.0,38,83.894,63.78,Cloudy,0.07,17.77,32.7,0.937,High,224.57,49.935,0,0,0,0,0.1157,0.1093,0.1846,0.3577
2023-03-13,Summer,Mon,East,Crew-B,8,38.0,45,80.059,77.881,Cloudy,0.07,17.77,32.7,0.404,Medium,220.58,49.837,0,1,0,1,0.0204,0.1357,0.1379,0.2701
2023-03-13,Summer,Mon,South,Crew-B,1,,6,28.179,37.789,Stormy,112.04,64.56,25.2,0.522,Medium,213.56,49.894,0,0,1,1,0.033,0.65,0.5263,0.8397
2023-03-13,Summer,Mon,South,Crew-B,2,6.0,9,26.18,34.223,Stormy,112.04,64.56,25.2,0.806,High,221.5,49.806,1,0,1,1,0.1326,0.65,0.5734,0.8705
2023-03-13,Summer,Mon,South,Crew-B,3,9.0,1,21.236,38.521,Stormy,112.04,64.56,25.2,0.733,High,212.35,49.83,0,1,1,1,0.0589,0.65,0.6455,0.8832
